id,name,age,income,purchase_date,product_category,purchase_amount,rating
339,Charlie Gray,34,68324.0,2023-01-15 02:00:00,Sports,84.69,
340,Bob White,53,106084.0,2023-01-15 03:00:00,Electronics,90.65,2.0
341,John Doe,39,85767.0,2023-01-15 04:00:00,Clothing,204.35,3.0
342,Bob White,49,56302.0,2023-01-15 05:00:00,Home & Kitchen,169.32,2.0
343,Alice Brown,28,119950.0,2023-01-15 06:00:00,Sports,482.7,2.0
344,Bob White,62,34190.0,2023-01-15 07:00:00,Clothing,454.12,4.0
345,Jane Smith,23,41639.0,2023-01-15 08:00:00,Clothing,30.17,4.0
346,Jane Smith,39,78957.0,2023-01-15 09:00:00,Sports,199.03,3.0
347,Alice Brown,31,106782.0,2023-01-15 10:00:00,Home & Kitchen,392.87,2.0
348,John Doe,45,111807.0,2023-01-15 11:00:00,Clothing,316.49,3.0
349,Jane Smith,56,,2023-01-15 12:00:00,Sports,386.97,3.0
350,Charlie Gray,29,28278.0,2023-01-15 13:00:00,Clothing,206.52,3.0
351,Jane Smith,44,87563.0,2023-01-15 14:00:00,Electronics,197.51,
352,Jane Smith,18,44064.0,2023-01-15 15:00:00,Sports,384.76,5.0
353,John Doe,27,101518.0,2023-01-15 16:00:00,Sports,149.53,5.0
354,Bob White,50,49854.0,2023-01-15 17:00:00,Clothing,33.54,3.0
355,Jane Smith,33,117222.0,2023-01-15 18:00:00,Sports,445.71,4.0
356,Alice Brown,56,87982.0,2023-01-15 19:00:00,Electronics,473.32,
357,Bob White,23,92425.0,2023-01-15 20:00:00,Home & Kitchen,307.7,4.0
358,Charlie Gray,42,42085.0,2023-01-15 21:00:00,,369.78,3.0
359,John Doe,37,103343.0,2023-01-15 22:00:00,Sports,346.35,3.0
360,Charlie Gray,53,75659.0,2023-01-15 23:00:00,Sports,270.68,
361,Bob White,40,96489.0,2023-01-16 00:00:00,Clothing,302.13,1.0
362,Bob White,33,95868.0,2023-01-16 01:00:00,Books,272.42,2.0
363,Bob White,18,110183.0,2023-01-16 02:00:00,Books,61.13,5.0
364,Charlie Gray,47,71706.0,2023-01-16 03:00:00,Home & Kitchen,162.82,1.0
365,Bob White,44,41932.0,2023-01-16 04:00:00,Clothing,13.57,4.0
366,Charlie Gray,19,86255.0,2023-01-16 05:00:00,Electronics,43.16,4.0
367,Bob White,38,116854.0,2023-01-16 06:00:00,Clothing,256.62,2.0
368,Alice Brown,26,51117.0,2023-01-16 07:00:00,Clothing,93.02,2.0
369,Bob White,64,112619.0,2023-01-16 08:00:00,Electronics,181.84,2.0
370,Charlie Gray,41,59532.0,2023-01-16 09:00:00,Clothing,419.33,5.0
371,Jane Smith,58,56122.0,2023-01-16 10:00:00,Sports,48.03,4.0
372,Bob White,56,95980.0,2023-01-16 11:00:00,Home & Kitchen,416.77,3.0
373,Jane Smith,59,47599.0,2023-01-16 12:00:00,Books,447.82,
374,Alice Brown,24,81536.0,2023-01-16 13:00:00,Electronics,162.68,4.0
375,John Doe,47,100343.0,2023-01-16 14:00:00,Books,230.36,
376,Alice Brown,62,107499.0,2023-01-16 15:00:00,Sports,209.01,3.0
377,Bob White,19,102184.0,2023-01-16 16:00:00,Books,76.51,5.0
378,Jane Smith,29,44844.0,2023-01-16 17:00:00,,51.53,2.0
379,Jane Smith,30,61900.0,2023-01-16 18:00:00,Books,227.84,2.0
380,Charlie Gray,20,69415.0,2023-01-16 19:00:00,Home & Kitchen,285.65,5.0
381,Jane Smith,60,76119.0,2023-01-16 20:00:00,Sports,246.79,5.0
382,Charlie Gray,57,96791.0,2023-01-16 21:00:00,Electronics,341.76,3.0
383,John Doe,60,68593.0,2023-01-16 22:00:00,Electronics,240.62,2.0
384,Bob White,35,29824.0,2023-01-16 23:00:00,Clothing,432.47,3.0
385,Charlie Gray,56,56870.0,2023-01-17 00:00:00,Clothing,304.55,2.0
386,John Doe,61,31852.0,2023-01-17 01:00:00,Home & Kitchen,117.02,4.0
387,Jane Smith,23,69550.0,2023-01-17 02:00:00,Books,438.68,2.0
388,Jane Smith,59,118273.0,2023-01-17 03:00:00,Books,431.01,4.0
389,John Doe,44,47239.0,2023-01-17 04:00:00,Sports,188.21,1.0
390,Jane Smith,32,92119.0,2023-01-17 05:00:00,Home & Kitchen,98.66,3.0
391,John Doe,32,55620.0,2023-01-17 06:00:00,Sports,390.32,1.0
392,Charlie Gray,36,72799.0,2023-01-17 07:00:00,Electronics,34.61,4.0
393,Charlie Gray,55,101128.0,2023-01-17 08:00:00,Electronics,216.83,3.0
394,John Doe,64,82992.0,2023-01-17 09:00:00,Books,232.53,5.0
395,Charlie Gray,37,48764.0,2023-01-17 10:00:00,Clothing,316.4,4.0
396,Charlie Gray,37,84276.0,2023-01-17 11:00:00,Clothing,139.34,5.0
397,Charlie Gray,35,100348.0,2023-01-17 12:00:00,Electronics,180.66,
398,Alice Brown,51,38792.0,2023-01-17 13:00:00,Sports,476.91,1.0
399,Bob White,56,110222.0,2023-01-17 14:00:00,Books,437.11,1.0
400,Jane Smith,54,74613.0,2023-01-17 15:00:00,Sports,194.0,4.0
401,Alice Brown,52,57171.0,2023-01-17 16:00:00,Clothing,483.62,2.0
402,Charlie Gray,55,49088.0,2023-01-17 17:00:00,Home & Kitchen,35.8,4.0
403,John Doe,55,106092.0,2023-01-17 18:00:00,Clothing,155.61,5.0
404,Charlie Gray,18,59657.0,2023-01-17 19:00:00,Sports,356.78,5.0
405,Bob White,29,20606.0,2023-01-17 20:00:00,Clothing,302.14,3.0
406,Charlie Gray,22,113451.0,2023-01-17 21:00:00,Clothing,265.05,
407,John Doe,44,37733.0,2023-01-17 22:00:00,Clothing,386.23,4.0
408,Bob White,56,60394.0,2023-01-17 23:00:00,Clothing,488.8,4.0
409,Charlie Gray,37,80797.0,2023-01-18 00:00:00,Books,350.05,4.0
410,Bob White,57,,2023-01-18 01:00:00,Electronics,219.19,3.0
411,Jane Smith,36,63846.0,2023-01-18 02:00:00,Clothing,343.09,4.0
412,Jane Smith,55,94168.0,2023-01-18 03:00:00,Clothing,266.59,4.0
413,Charlie Gray,32,106803.0,2023-01-18 04:00:00,Books,318.18,4.0
414,Bob White,23,94307.0,2023-01-18 05:00:00,Books,337.95,3.0
415,John Doe,26,52084.0,2023-01-18 06:00:00,Home & Kitchen,496.81,
416,Charlie Gray,53,119627.0,2023-01-18 07:00:00,Books,250.74,3.0
417,Jane Smith,40,37693.0,2023-01-18 08:00:00,Home & Kitchen,383.28,
418,Jane Smith,27,79166.0,2023-01-18 09:00:00,Home & Kitchen,475.3,3.0
419,Charlie Gray,18,32926.0,2023-01-18 10:00:00,Clothing,113.93,3.0
420,Bob White,28,97267.0,2023-01-18 11:00:00,Sports,194.66,4.0
421,Jane Smith,37,71693.0,2023-01-18 12:00:00,Clothing,280.3,5.0
422,Bob White,45,95496.0,2023-01-18 13:00:00,Electronics,200.34,4.0
423,Jane Smith,39,95365.0,2023-01-18 14:00:00,Home & Kitchen,366.51,3.0
424,Jane Smith,37,104118.0,2023-01-18 15:00:00,Sports,87.14,3.0
425,Alice Brown,64,46436.0,2023-01-18 16:00:00,Books,473.51,3.0
426,Jane Smith,55,108755.0,2023-01-18 17:00:00,Books,191.56,4.0
427,John Doe,33,109042.0,2023-01-18 18:00:00,Books,457.84,2.0
428,Charlie Gray,19,119505.0,2023-01-18 19:00:00,Sports,479.09,3.0
429,Charlie Gray,42,99814.0,2023-01-18 20:00:00,Books,102.27,2.0
430,Bob White,44,80116.0,2023-01-18 21:00:00,Books,284.31,2.0
431,Jane Smith,20,70720.0,2023-01-18 22:00:00,Home & Kitchen,382.04,3.0
432,John Doe,40,72179.0,2023-01-18 23:00:00,Books,21.91,
433,Bob White,49,36392.0,2023-01-19 00:00:00,Sports,204.09,4.0
434,Alice Brown,34,92455.0,2023-01-19 01:00:00,Books,210.16,2.0
435,Bob White,57,36586.0,2023-01-19 02:00:00,Clothing,334.41,2.0
436,Bob White,37,96038.0,2023-01-19 03:00:00,Home & Kitchen,263.21,5.0
437,Jane Smith,47,82612.0,2023-01-19 04:00:00,Electronics,367.18,
438,Alice Brown,45,82555.0,2023-01-19 05:00:00,Clothing,183.39,4.0
439,Bob White,64,32852.0,2023-01-19 06:00:00,Electronics,206.66,5.0
440,John Doe,62,98350.0,2023-01-19 07:00:00,Sports,206.49,5.0
441,John Doe,40,107495.0,2023-01-19 08:00:00,Electronics,167.35,2.0
442,Charlie Gray,36,89067.0,2023-01-19 09:00:00,Electronics,43.74,3.0
443,Alice Brown,42,48100.0,2023-01-19 10:00:00,Books,231.58,4.0
444,Alice Brown,41,92903.0,2023-01-19 11:00:00,Home & Kitchen,432.6,
445,Charlie Gray,18,100932.0,2023-01-19 12:00:00,Electronics,215.58,3.0
446,Bob White,45,60909.0,2023-01-19 13:00:00,,76.0,
447,Alice Brown,46,76707.0,2023-01-19 14:00:00,Sports,157.04,2.0
448,John Doe,61,103534.0,2023-01-19 15:00:00,Sports,380.33,4.0
449,John Doe,52,66035.0,2023-01-19 16:00:00,Books,130.97,3.0
450,Jane Smith,34,20661.0,2023-01-19 17:00:00,Clothing,34.24,4.0
451,Alice Brown,28,30217.0,2023-01-19 18:00:00,Books,31.94,2.0
452,Bob White,54,98371.0,2023-01-19 19:00:00,Books,305.43,3.0
453,Charlie Gray,24,102013.0,2023-01-19 20:00:00,Electronics,449.44,4.0
454,Charlie Gray,43,45440.0,2023-01-19 21:00:00,Home & Kitchen,133.74,4.0
455,Bob White,40,43742.0,2023-01-19 22:00:00,Sports,494.03,2.0
456,Jane Smith,35,26619.0,2023-01-19 23:00:00,Home & Kitchen,114.02,2.0
457,Charlie Gray,46,94815.0,2023-01-20 00:00:00,Clothing,176.31,
458,Alice Brown,56,25571.0,2023-01-20 01:00:00,Home & Kitchen,236.46,3.0
459,Jane Smith,51,81111.0,2023-01-20 02:00:00,Home & Kitchen,58.23,4.0
460,Alice Brown,55,99629.0,2023-01-20 03:00:00,Clothing,150.12,1.0
461,John Doe,25,74913.0,2023-01-20 04:00:00,Clothing,302.72,
462,Jane Smith,38,55812.0,2023-01-20 05:00:00,Sports,11.0,5.0
463,Charlie Gray,38,42254.0,2023-01-20 06:00:00,Sports,244.31,3.0
464,Jane Smith,53,34717.0,2023-01-20 07:00:00,Clothing,331.41,1.0
465,Jane Smith,34,79838.0,2023-01-20 08:00:00,Clothing,152.65,5.0
466,Jane Smith,33,24370.0,2023-01-20 09:00:00,Books,436.2,3.0
467,Jane Smith,32,104092.0,2023-01-20 10:00:00,Sports,142.24,2.0
468,Alice Brown,32,45096.0,2023-01-20 11:00:00,Sports,456.45,2.0
469,John Doe,57,41792.0,2023-01-20 12:00:00,Books,417.45,3.0
470,Bob White,34,74398.0,2023-01-20 13:00:00,Books,120.57,3.0
471,Jane Smith,18,68755.0,2023-01-20 14:00:00,Sports,36.17,5.0
472,Charlie Gray,30,70281.0,2023-01-20 15:00:00,,20.65,5.0
473,Jane Smith,55,68618.0,2023-01-20 16:00:00,Sports,389.1,3.0
474,Charlie Gray,27,23648.0,2023-01-20 17:00:00,Electronics,283.17,2.0
475,Alice Brown,50,47220.0,2023-01-20 18:00:00,Sports,92.91,4.0
476,Charlie Gray,43,58968.0,2023-01-20 19:00:00,Books,86.22,4.0
477,Bob White,29,76039.0,2023-01-20 20:00:00,Clothing,192.02,5.0
478,John Doe,36,88887.0,2023-01-20 21:00:00,Home & Kitchen,47.88,2.0
479,Charlie Gray,32,20613.0,2023-01-20 22:00:00,Home & Kitchen,347.17,3.0
480,Charlie Gray,22,92808.0,2023-01-20 23:00:00,Home & Kitchen,474.82,2.0
481,John Doe,19,67043.0,2023-01-21 00:00:00,Home & Kitchen,209.96,3.0
482,Bob White,31,60965.0,2023-01-21 01:00:00,Clothing,435.39,
483,Jane Smith,46,73186.0,2023-01-21 02:00:00,Home & Kitchen,166.92,3.0
484,Charlie Gray,58,98881.0,2023-01-21 03:00:00,Electronics,127.2,2.0
485,John Doe,18,52628.0,2023-01-21 04:00:00,Books,170.5,2.0
486,Alice Brown,30,45114.0,2023-01-21 05:00:00,Sports,108.37,1.0
487,John Doe,49,44081.0,2023-01-21 06:00:00,Clothing,122.12,3.0
488,Alice Brown,51,116772.0,2023-01-21 07:00:00,Home & Kitchen,346.3,2.0
489,Bob White,31,64661.0,2023-01-21 08:00:00,Home & Kitchen,433.05,3.0
490,Jane Smith,55,38903.0,2023-01-21 09:00:00,Home & Kitchen,193.62,4.0
491,John Doe,55,95359.0,2023-01-21 10:00:00,Books,297.69,4.0
492,Charlie Gray,58,31988.0,2023-01-21 11:00:00,Clothing,84.06,
493,Bob White,32,111390.0,2023-01-21 12:00:00,Electronics,379.48,3.0
494,John Doe,56,53323.0,2023-01-21 13:00:00,Sports,48.95,5.0
495,Charlie Gray,23,96641.0,2023-01-21 14:00:00,Electronics,93.37,5.0
496,John Doe,46,24342.0,2023-01-21 15:00:00,Electronics,211.69,3.0
497,Alice Brown,54,28508.0,2023-01-21 16:00:00,Home & Kitchen,63.28,3.0
498,John Doe,36,105637.0,2023-01-21 17:00:00,,448.6,
499,John Doe,18,96874.0,2023-01-21 18:00:00,Home & Kitchen,248.76,3.0
500,John Doe,38,107846.0,2023-01-21 19:00:00,Sports,146.24,
501,Bob White,56,71439.0,2023-01-21 20:00:00,Clothing,73.72,2.0
502,John Doe,35,104194.0,2023-01-21 21:00:00,Electronics,88.94,5.0
503,Charlie Gray,44,74867.0,2023-01-21 22:00:00,Home & Kitchen,366.44,3.0
504,Alice Brown,45,72981.0,2023-01-21 23:00:00,Electronics,441.33,3.0
505,Alice Brown,25,51474.0,2023-01-22 00:00:00,Sports,324.0,3.0
506,John Doe,48,113098.0,2023-01-22 01:00:00,Books,181.69,5.0
507,Bob White,29,60395.0,2023-01-22 02:00:00,Sports,134.17,2.0
508,Bob White,59,82575.0,2023-01-22 03:00:00,Clothing,246.14,2.0
509,Charlie Gray,23,24164.0,2023-01-22 04:00:00,Books,154.14,2.0
510,John Doe,43,51713.0,2023-01-22 05:00:00,Electronics,250.3,
511,Alice Brown,33,21385.0,2023-01-22 06:00:00,Books,10.55,5.0
512,Bob White,47,62977.0,2023-01-22 07:00:00,Home & Kitchen,441.81,2.0
513,John Doe,36,81725.0,2023-01-22 08:00:00,Electronics,296.25,
514,Bob White,35,74714.0,2023-01-22 09:00:00,Books,247.49,3.0
515,Bob White,41,42678.0,2023-01-22 10:00:00,Sports,242.65,3.0
516,Alice Brown,62,85021.0,2023-01-22 11:00:00,Books,383.67,3.0
517,Jane Smith,37,41987.0,2023-01-22 12:00:00,Clothing,275.6,1.0
518,Charlie Gray,24,81880.0,2023-01-22 13:00:00,Electronics,322.33,2.0
519,Charlie Gray,24,49592.0,2023-01-22 14:00:00,Books,399.57,
520,Alice Brown,33,33487.0,2023-01-22 15:00:00,Electronics,428.45,5.0
521,Bob White,59,119881.0,2023-01-22 16:00:00,Sports,278.34,
522,John Doe,64,84540.0,2023-01-22 17:00:00,Clothing,294.19,4.0
523,Bob White,31,26740.0,2023-01-22 18:00:00,Electronics,343.9,2.0
524,Alice Brown,29,93542.0,2023-01-22 19:00:00,Clothing,238.78,4.0
525,Charlie Gray,46,96328.0,2023-01-22 20:00:00,Sports,452.08,2.0
526,Bob White,32,30046.0,2023-01-22 21:00:00,Electronics,274.1,4.0
527,Charlie Gray,25,22478.0,2023-01-22 22:00:00,Sports,462.5,
528,John Doe,56,51331.0,2023-01-22 23:00:00,Sports,402.75,3.0
529,Charlie Gray,26,117664.0,2023-01-23 00:00:00,Clothing,184.84,4.0
530,Charlie Gray,63,33662.0,2023-01-23 01:00:00,Sports,333.63,5.0
531,Jane Smith,45,22963.0,2023-01-23 02:00:00,Sports,359.87,
532,Jane Smith,44,51213.0,2023-01-23 03:00:00,Books,236.51,4.0
533,Jane Smith,24,45746.0,2023-01-23 04:00:00,Electronics,354.7,3.0
534,Charlie Gray,61,104169.0,2023-01-23 05:00:00,Sports,124.23,2.0
535,Alice Brown,31,111939.0,2023-01-23 06:00:00,Home & Kitchen,148.09,4.0
536,Charlie Gray,28,116150.0,2023-01-23 07:00:00,Home & Kitchen,323.65,2.0
537,Alice Brown,49,89329.0,2023-01-23 08:00:00,Books,244.0,
538,Alice Brown,45,87996.0,2023-01-23 09:00:00,Sports,194.76,4.0
539,Jane Smith,23,108875.0,2023-01-23 10:00:00,Books,37.99,4.0
540,Bob White,52,60318.0,2023-01-23 11:00:00,Home & Kitchen,492.06,4.0
541,John Doe,23,50470.0,2023-01-23 12:00:00,Electronics,117.81,3.0
542,Jane Smith,41,80318.0,2023-01-23 13:00:00,Sports,313.12,1.0
543,Jane Smith,26,31813.0,2023-01-23 14:00:00,Books,397.1,3.0
544,Bob White,19,69768.0,2023-01-23 15:00:00,Electronics,256.46,3.0
545,John Doe,55,114458.0,2023-01-23 16:00:00,Books,291.67,5.0
546,Charlie Gray,31,38369.0,2023-01-23 17:00:00,Electronics,268.03,
547,Charlie Gray,48,118045.0,2023-01-23 18:00:00,Electronics,320.08,1.0
548,Jane Smith,47,35310.0,2023-01-23 19:00:00,Books,211.09,1.0
549,John Doe,44,39733.0,2023-01-23 20:00:00,Home & Kitchen,181.28,3.0
550,Jane Smith,53,61674.0,2023-01-23 21:00:00,,492.66,2.0
551,Alice Brown,63,113237.0,2023-01-23 22:00:00,Clothing,189.88,5.0
552,Jane Smith,48,112597.0,2023-01-23 23:00:00,Sports,225.94,5.0
553,Jane Smith,59,28709.0,2023-01-24 00:00:00,Home & Kitchen,85.22,
554,Charlie Gray,23,33163.0,2023-01-24 01:00:00,Home & Kitchen,414.47,2.0
555,Charlie Gray,60,108860.0,2023-01-24 02:00:00,Books,387.96,1.0
556,Charlie Gray,62,94434.0,2023-01-24 03:00:00,Sports,367.3,5.0
557,Alice Brown,35,82449.0,2023-01-24 04:00:00,Clothing,435.02,4.0
558,Charlie Gray,31,22295.0,2023-01-24 05:00:00,Books,14.19,
559,John Doe,37,99212.0,2023-01-24 06:00:00,Sports,13.89,4.0
560,Bob White,28,41821.0,2023-01-24 07:00:00,Books,488.66,3.0
561,John Doe,54,61740.0,2023-01-24 08:00:00,Sports,100.07,3.0
562,John Doe,57,85006.0,2023-01-24 09:00:00,Home & Kitchen,444.21,3.0
563,Charlie Gray,21,68831.0,2023-01-24 10:00:00,Books,398.31,3.0
564,Bob White,61,58446.0,2023-01-24 11:00:00,Clothing,262.33,3.0
565,Bob White,23,48859.0,2023-01-24 12:00:00,Sports,26.28,5.0
566,Bob White,40,115489.0,2023-01-24 13:00:00,Clothing,106.75,3.0
567,Alice Brown,25,58693.0,2023-01-24 14:00:00,Clothing,37.91,2.0
568,Charlie Gray,47,91773.0,2023-01-24 15:00:00,Books,390.32,1.0
569,Bob White,53,84181.0,2023-01-24 16:00:00,Sports,254.19,3.0
570,Alice Brown,59,66043.0,2023-01-24 17:00:00,Electronics,493.3,1.0
571,Jane Smith,28,98118.0,2023-01-24 18:00:00,Clothing,270.66,4.0
572,Jane Smith,64,108543.0,2023-01-24 19:00:00,Sports,60.89,1.0
573,Alice Brown,22,64796.0,2023-01-24 20:00:00,Home & Kitchen,54.74,4.0
574,Alice Brown,20,,2023-01-24 21:00:00,Clothing,264.35,4.0
575,Charlie Gray,32,33049.0,2023-01-24 22:00:00,Clothing,294.08,2.0
576,Charlie Gray,19,36156.0,2023-01-24 23:00:00,Clothing,81.75,4.0
577,Jane Smith,19,30655.0,2023-01-25 00:00:00,Home & Kitchen,80.88,4.0
578,Bob White,25,118163.0,2023-01-25 01:00:00,Home & Kitchen,458.0,2.0
579,Jane Smith,63,50258.0,2023-01-25 02:00:00,Books,423.05,3.0
580,Bob White,47,55975.0,2023-01-25 03:00:00,Electronics,9.99,
581,Bob White,58,47284.0,2023-01-25 04:00:00,Books,374.52,2.0
582,Charlie Gray,22,22710.0,2023-01-25 05:00:00,Electronics,265.9,4.0
583,John Doe,47,99986.0,2023-01-25 06:00:00,Clothing,324.39,3.0
584,John Doe,61,81362.0,2023-01-25 07:00:00,Sports,24.63,5.0
585,Alice Brown,27,41338.0,2023-01-25 08:00:00,Clothing,221.54,2.0
586,Charlie Gray,50,87065.0,2023-01-25 09:00:00,Home & Kitchen,239.28,3.0
587,Bob White,41,85715.0,2023-01-25 10:00:00,Electronics,68.42,3.0
588,John Doe,36,55463.0,2023-01-25 11:00:00,Clothing,465.09,3.0
589,Bob White,47,110722.0,2023-01-25 12:00:00,Electronics,10.85,5.0
590,John Doe,42,40804.0,2023-01-25 13:00:00,Books,51.39,3.0
591,John Doe,28,64832.0,2023-01-25 14:00:00,Home & Kitchen,286.57,3.0
592,John Doe,52,65245.0,2023-01-25 15:00:00,Home & Kitchen,7.14,4.0
593,Charlie Gray,18,70112.0,2023-01-25 16:00:00,Sports,496.87,4.0
594,Jane Smith,34,60126.0,2023-01-25 17:00:00,Clothing,19.75,4.0
595,Bob White,48,22775.0,2023-01-25 18:00:00,Home & Kitchen,317.22,2.0
596,Charlie Gray,23,111424.0,2023-01-25 19:00:00,Sports,183.96,3.0
597,Charlie Gray,30,31429.0,2023-01-25 20:00:00,Home & Kitchen,60.71,3.0
598,Charlie Gray,43,21281.0,2023-01-25 21:00:00,Books,432.27,
599,Charlie Gray,53,65291.0,2023-01-25 22:00:00,Clothing,275.25,2.0
600,Charlie Gray,22,54185.0,2023-01-25 23:00:00,Clothing,337.24,5.0
601,Alice Brown,64,20740.0,2023-01-26 00:00:00,Electronics,394.22,5.0
602,Bob White,31,43105.0,2023-01-26 01:00:00,Sports,278.29,3.0
603,Charlie Gray,32,24555.0,2023-01-26 02:00:00,Books,129.86,3.0
604,Bob White,29,112893.0,2023-01-26 03:00:00,,159.52,1.0
605,Alice Brown,63,39470.0,2023-01-26 04:00:00,Books,413.67,3.0
606,Alice Brown,59,53238.0,2023-01-26 05:00:00,Electronics,394.15,2.0
607,Bob White,25,43411.0,2023-01-26 06:00:00,Electronics,12.15,4.0
608,John Doe,48,62961.0,2023-01-26 07:00:00,Clothing,291.5,2.0
609,Jane Smith,43,49500.0,2023-01-26 08:00:00,Books,377.89,2.0
610,John Doe,46,47294.0,2023-01-26 09:00:00,Sports,54.84,3.0
611,John Doe,21,80660.0,2023-01-26 10:00:00,,308.65,2.0
612,John Doe,45,70341.0,2023-01-26 11:00:00,Electronics,235.77,4.0
613,Charlie Gray,42,74940.0,2023-01-26 12:00:00,Electronics,112.8,1.0
614,Alice Brown,57,29421.0,2023-01-26 13:00:00,Books,320.62,1.0
615,John Doe,49,37528.0,2023-01-26 14:00:00,Clothing,153.33,
616,Alice Brown,53,84999.0,2023-01-26 15:00:00,Clothing,104.0,5.0
617,Bob White,28,31800.0,2023-01-26 16:00:00,Books,227.39,2.0
618,Jane Smith,54,107016.0,2023-01-26 17:00:00,Books,302.75,3.0
619,Bob White,27,103429.0,2023-01-26 18:00:00,Clothing,219.04,3.0
620,Bob White,55,89275.0,2023-01-26 19:00:00,Electronics,455.67,
621,Charlie Gray,53,48258.0,2023-01-26 20:00:00,Clothing,450.54,5.0
622,Jane Smith,44,89469.0,2023-01-26 21:00:00,Home & Kitchen,187.78,2.0
623,Bob White,34,91163.0,2023-01-26 22:00:00,Home & Kitchen,109.63,3.0
624,Bob White,24,33530.0,2023-01-26 23:00:00,Books,450.61,
625,Jane Smith,26,60135.0,2023-01-27 00:00:00,Home & Kitchen,211.22,5.0
626,Jane Smith,52,28047.0,2023-01-27 01:00:00,Sports,158.76,4.0
627,Bob White,26,93810.0,2023-01-27 02:00:00,Home & Kitchen,479.34,5.0
628,Jane Smith,53,73120.0,2023-01-27 03:00:00,Clothing,248.92,5.0
629,Bob White,47,33164.0,2023-01-27 04:00:00,Home & Kitchen,437.75,2.0
630,Bob White,48,37259.0,2023-01-27 05:00:00,Electronics,9.55,3.0
631,Charlie Gray,36,28184.0,2023-01-27 06:00:00,Books,32.11,2.0
632,John Doe,58,21564.0,2023-01-27 07:00:00,Electronics,242.05,
633,Bob White,40,102567.0,2023-01-27 08:00:00,Home & Kitchen,327.78,4.0
634,Alice Brown,37,64093.0,2023-01-27 09:00:00,Electronics,242.16,1.0
635,John Doe,23,83885.0,2023-01-27 10:00:00,Sports,239.58,1.0
636,John Doe,60,103109.0,2023-01-27 11:00:00,Electronics,168.5,1.0
637,John Doe,41,,2023-01-27 12:00:00,Sports,230.87,5.0
638,Charlie Gray,64,101300.0,2023-01-27 13:00:00,Clothing,417.6,2.0
639,Bob White,39,33611.0,2023-01-27 14:00:00,Electronics,381.91,2.0
640,Charlie Gray,23,47819.0,2023-01-27 15:00:00,Home & Kitchen,118.59,3.0
641,Bob White,41,113040.0,2023-01-27 16:00:00,Clothing,360.81,
642,Charlie Gray,59,52922.0,2023-01-27 17:00:00,Books,343.65,5.0
643,Charlie Gray,39,21115.0,2023-01-27 18:00:00,Books,71.16,5.0
644,Alice Brown,35,45755.0,2023-01-27 19:00:00,Home & Kitchen,432.44,4.0
645,Charlie Gray,33,97828.0,2023-01-27 20:00:00,Sports,34.77,1.0
646,Jane Smith,53,32287.0,2023-01-27 21:00:00,Electronics,7.32,3.0
647,Alice Brown,30,60126.0,2023-01-27 22:00:00,Books,403.68,1.0
648,Charlie Gray,54,33862.0,2023-01-27 23:00:00,Electronics,325.77,2.0
649,John Doe,41,117289.0,2023-01-28 00:00:00,Clothing,99.03,3.0
650,Jane Smith,36,108638.0,2023-01-28 01:00:00,Electronics,363.57,2.0
651,Jane Smith,37,57971.0,2023-01-28 02:00:00,Books,440.26,3.0
652,Jane Smith,44,105468.0,2023-01-28 03:00:00,Sports,92.33,
653,Alice Brown,34,49550.0,2023-01-28 04:00:00,Books,170.79,4.0
654,Charlie Gray,33,111164.0,2023-01-28 05:00:00,,411.72,2.0
655,Charlie Gray,18,50107.0,2023-01-28 06:00:00,Books,382.27,2.0
656,John Doe,38,45994.0,2023-01-28 07:00:00,Electronics,305.09,5.0
657,John Doe,44,34548.0,2023-01-28 08:00:00,Electronics,197.88,2.0
658,Jane Smith,18,92150.0,2023-01-28 09:00:00,Sports,210.68,3.0
659,John Doe,47,65276.0,2023-01-28 10:00:00,Books,219.04,2.0
660,Alice Brown,37,38466.0,2023-01-28 11:00:00,Clothing,462.57,5.0
661,Charlie Gray,41,24921.0,2023-01-28 12:00:00,Clothing,263.47,2.0
662,Jane Smith,63,112771.0,2023-01-28 13:00:00,Clothing,257.8,3.0
663,John Doe,19,79126.0,2023-01-28 14:00:00,Home & Kitchen,186.4,
664,Alice Brown,32,56061.0,2023-01-28 15:00:00,Clothing,321.23,2.0
665,Alice Brown,46,94427.0,2023-01-28 16:00:00,Home & Kitchen,279.08,3.0
666,John Doe,52,109510.0,2023-01-28 17:00:00,Clothing,328.93,2.0
667,Charlie Gray,30,42101.0,2023-01-28 18:00:00,Sports,470.91,3.0
668,John Doe,36,87159.0,2023-01-28 19:00:00,Books,403.54,4.0
669,Jane Smith,18,52697.0,2023-01-28 20:00:00,Home & Kitchen,36.11,3.0
670,John Doe,62,106463.0,2023-01-28 21:00:00,Electronics,491.77,3.0
671,Alice Brown,64,45229.0,2023-01-28 22:00:00,Home & Kitchen,125.9,3.0
672,John Doe,33,115395.0,2023-01-28 23:00:00,Books,323.45,5.0
673,Charlie Gray,60,40736.0,2023-01-29 00:00:00,Home & Kitchen,312.24,2.0
674,Bob White,20,88086.0,2023-01-29 01:00:00,Home & Kitchen,27.23,
675,John Doe,57,63377.0,2023-01-29 02:00:00,Books,493.37,
676,Charlie Gray,23,21292.0,2023-01-29 03:00:00,Clothing,218.18,4.0
677,Charlie Gray,48,49858.0,2023-01-29 04:00:00,Books,406.4,5.0
678,Alice Brown,22,28071.0,2023-01-29 05:00:00,Sports,194.79,4.0
